ts,site_id,line_id,event_type,trace_id,job_id,paper_grade,flute,speed_mpm,steam_c,glue_gap_um,moisture_pct,wrap_arm_pos,vibration_mm_s,edge_status,cloud_fallback,optimizer,objective_waste,objective_throughput,objective_stability,candidate_speed_mpm,candidate_steam_c,candidate_glue_gap_um,predicted_setup_waste_kg,predicted_dry_end_waste_pct,edge_version,ingest_ms,prefilter_ms,drift_ms,inference_ms,decision_ms,edge_cpu_pct,edge_mem_pct,ws_clients,tsdb_lag_ms,alerts_queue_depth,action_id,effect_eval_window_s,pre_dry_end_waste_pct,post_dry_end_waste_pct,action_effect_waste_saved_kg,effect_confidence,action_title,action_steps_json,action_confidence,action_valid_for_s,action_source,forecast_horizon_s,forecast_setup_waste_kg_mean,forecast_setup_waste_kg_p90,forecast_setup_waste_kg_p10,forecast_dry_end_waste_pct_mean,next_job_id,changeover_eta_min,next_paper_grade,next_flute,suggested_speed_mpm,suggested_steam_c,suggested_glue_gap_um,expected_setup_waste_kg_low,expected_setup_waste_kg_high,operator_response,operator_latency_ms,operator_notes,channel,drift_method,drift_score,drift_status,drift_threshold,Start shift time,End shift time
2025-07-16 05:24:00,PLANT-02,LINE-C,alert,tr-343563-190532,job-575641-328139,Testliner 200gsm,C,191.0,190.0,992,6.82,70,1.58,ok,1,Edge Optimizer v3.1,0,0,0,166.25,190.89,799.31,101.5,3.2,edge-1.9.4,217,52,138,53,52,71.4,66.6,5,378,3,act-991753-234251,1800,3.45,3.06,8.3,0.74,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.86,900,edge,900,108.4,129.4,99.1,3.33,job-724944-689233,29,White Top 170gsm,C,167.36,195.82,789.93,99.1,129.4,acknowledged,409,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.1,normal,0.6,2025-07-15 22:00:00,2025-07-16 06:00:00
2025-07-16 05:36:00,PLANT-02,LINE-B,run,tr-608964-173535,job-950507-265814,White Top 200gsm,C,219.0,188.0,906,6.53,59,2.0,ok,1,Edge Optimizer v3.1,1,1,1,207.47,185.77,897.39,116.7,3.0,edge-1.9.4,205,78,62,68,63,58.3,42.6,4,69,3,act-979920-220688,1800,3.87,3.34,8.4,0.9,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.85,900,edge,900,113.9,118.6,91.9,3.06,job-698665-389738,40,Testliner 200gsm,BC,209.36,185.37,892.88,91.9,118.6,acknowledged,411,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.28,normal,0.6,2025-07-15 22:00:00,2025-07-16 06:00:00
2025-07-16 05:48:00,PLANT-02,LINE-B,run,tr-797687-357554,job-186021-176388,Kraft 180gsm,BC,167.0,186.0,1089,7.15,52,1.58,ok,0,Edge Optimizer v3.1,0,0,1,170.05,183.56,1100.13,105.3,3.93,edge-1.9.4,199,75,109,88,75,66.6,56.0,5,332,1,act-578683-726799,1800,4.43,4.19,14.7,0.52,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,106.0,103.6,87.8,3.9,job-499097-344703,34,Kraft 120gsm,B,162.4,181.85,1133.43,87.8,103.6,acknowledged,491,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.14,normal,0.6,2025-07-15 22:00:00,2025-07-16 06:00:00
2025-07-16 06:00:00,PLANT-03,LINE-B,setup,tr-221161-101073,job-292323-551462,Medium 140gsm,B,242.0,176.0,857,6.3,66,0.99,ok,1,Edge Optimizer v3.1,0,0,0,217.88,170.0,778.02,102.5,2.32,edge-1.9.4,212,110,92,118,78,77.3,56.3,6,361,9,act-275908-993364,1800,2.21,1.97,7.3,0.78,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,116.4,115.9,90.2,2.35,job-712146-314129,42,White Top 170gsm,B,226.47,170.67,811.83,90.2,115.9,acknowledged,163,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.23,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 06:12:00,PLANT-02,LINE-A,run,tr-466429-788283,job-581963-940631,Testliner 150gsm,B,216.0,186.0,805,6.76,43,1.71,ok,0,Edge Optimizer v3.1,0,1,0,232.23,185.57,680.1,83.1,2.54,edge-1.9.4,222,48,55,104,67,40.3,40.0,3,224,3,act-559608-780320,1800,2.93,2.34,5.9,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,95.1,97.2,83.6,2.78,job-722691-722882,29,White Top 170gsm,B,227.36,184.22,680.68,83.6,97.2,acknowledged,448,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.46,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 06:24:00,PLANT-03,LINE-A,adjust,tr-644273-892420,job-665867-619631,Medium 112gsm,E,270.0,188.0,646,6.39,77,1.12,ok,0,Edge Optimizer v3.1,0,1,0,253.76,189.8,661.9,61.8,1.9,edge-1.9.4,248,66,96,91,116,76.3,55.8,4,356,5,act-215722-439432,1800,2.32,1.9,6.8,0.73,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.7,900,edge,900,63.5,72.5,51.6,1.81,job-424736-163311,26,White Top 170gsm,B,254.29,195.17,685.94,51.6,72.5,acknowledged,540,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.11,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 06:36:00,PLANT-03,LINE-B,run,tr-606993-599293,job-695624-381117,Kraft 180gsm,C,184.0,196.0,964,6.41,75,0.4,ok,0,Edge Optimizer v3.1,0,1,0,186.93,193.62,1016.88,111.0,3.66,edge-1.9.4,183,72,51,79,54,75.3,65.2,4,364,4,act-526513-318616,1800,3.28,2.94,3.7,0.84,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.84,900,edge,900,98.0,114.3,110.2,3.79,job-598033-625688,33,White Top 170gsm,C,188.85,197.78,1001.39,110.2,114.3,acknowledged,489,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.39,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 06:48:00,PLANT-01,LINE-C,setup,tr-153151-247718,job-313745-353497,Kraft 120gsm,B,247.0,188.0,911,6.65,61,0.86,ok,0,Edge Optimizer v3.1,0,1,1,229.65,189.8,1032.4,68.8,2.26,edge-1.9.4,181,96,54,99,95,53.2,54.6,6,302,4,act-305388-491258,1800,2.69,2.06,5.4,0.9,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.84,900,edge,900,55.4,62.0,53.6,2.32,job-687325-368631,23,Testliner 200gsm,BC,227.62,190.63,1056.31,53.6,62.0,acknowledged,358,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.27,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 07:00:00,PLANT-02,LINE-C,adjust,tr-686511-572531,job-884243-681202,Testliner 200gsm,BC,170.0,188.0,1148,7.13,54,1.85,ok,1,Edge Optimizer v3.1,1,1,0,158.72,190.38,1009.61,118.7,3.78,edge-1.9.4,244,59,75,39,113,57.2,53.1,5,275,6,act-930039-494592,1800,3.86,3.67,11.9,0.81,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.75,900,edge,900,102.7,115.6,104.4,3.92,job-347274-898861,19,White Top 200gsm,C,161.46,189.4,1036.82,104.4,115.6,acknowledged,518,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.39,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 07:12:00,PLANT-03,LINE-B,adjust,tr-999072-136811,job-532172-222194,Medium 112gsm,B,225.0,190.0,820,6.78,56,2.67,ok,0,Edge Optimizer v3.1,1,1,0,238.34,197.25,881.75,70.1,2.32,edge-1.9.4,180,83,67,95,84,56.7,65.2,7,224,3,act-414826-957965,1800,2.93,2.66,7.4,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.68,900,edge,900,62.1,52.0,60.8,2.17,job-338974-962865,30,Medium 140gsm,C,248.11,198.12,844.86,60.8,52.0,acknowledged,715,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.51,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 07:24:00,PLANT-03,LINE-A,alert,tr-477997-140867,job-442425-188619,White Top 200gsm,BC,175.0,185.0,1131,7.03,62,2.55,ok,0,Edge Optimizer v3.1,1,0,0,149.29,184.39,1169.09,113.1,3.9,edge-1.9.4,185,92,65,66,78,61.8,76.7,3,225,1,act-322074-375661,1800,3.92,3.63,7.2,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.76,900,edge,900,99.7,112.0,92.2,3.89,job-891798-626344,36,White Top 200gsm,BC,148.15,186.32,1198.32,92.2,112.0,acknowledged,559,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.63,drifting,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 07:36:00,PLANT-02,LINE-C,run,tr-969186-595205,job-552522-462117,Medium 140gsm,B,206.0,183.0,817,6.77,55,0.99,ok,0,Edge Optimizer v3.1,0,1,0,207.64,182.19,806.89,110.2,2.27,edge-1.9.4,241,57,69,77,81,78.8,65.9,6,193,2,act-538263-357572,1800,2.94,2.35,4.6,0.66,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.9,900,edge,900,101.3,119.9,109.1,2.38,job-336155-450903,49,Kraft 120gsm,B,210.76,183.64,818.79,109.1,119.9,acknowledged,153,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.36,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 07:48:00,PLANT-01,LINE-B,run,tr-450100-272978,job-961790-771086,Medium 112gsm,E,262.0,184.0,680,6.26,48,0.91,ok,0,Edge Optimizer v3.1,1,1,0,279.07,189.39,613.4,54.4,1.76,edge-1.9.4,176,85,83,84,56,58.1,65.9,3,328,5,act-604580-202797,1800,2.38,1.93,8.3,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.71,900,edge,900,82.3,66.4,57.7,1.79,job-530467-889747,32,Kraft 120gsm,E,284.16,186.23,650.06,57.7,66.4,acknowledged,654,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.31,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 08:00:00,PLANT-03,LINE-A,adjust,tr-923559-769931,job-556119-141764,Kraft 180gsm,C,190.0,194.0,979,6.66,79,1.37,ok,1,Edge Optimizer v3.1,1,1,0,180.79,192.82,918.48,112.5,3.55,edge-1.9.4,135,113,112,97,67,76.9,58.5,2,286,3,act-203490-612942,1800,3.56,3.48,2.1,0.62,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.95,900,edge,900,116.2,123.7,108.5,3.94,job-526173-870765,50,White Top 170gsm,B,179.13,195.34,941.87,108.5,123.7,acknowledged,325,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.54,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 08:12:00,PLANT-01,LINE-A,setup,tr-533831-732522,job-893962-750124,White Top 200gsm,C,172.0,186.0,989,6.52,54,0.54,ok,1,Edge Optimizer v3.1,1,0,0,163.53,177.35,900.29,104.4,3.2,edge-1.9.4,195,102,78,78,101,53.5,51.1,7,129,1,act-863596-801008,1800,3.31,3.13,8.7,0.59,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.76,900,edge,900,100.4,101.7,102.0,3.04,job-853598-424156,29,White Top 200gsm,C,161.16,175.53,895.09,102.0,101.7,acknowledged,318,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.45,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 08:24:00,PLANT-02,LINE-A,alert,tr-318297-243971,job-884197-734123,White Top 170gsm,B,250.0,185.0,762,6.21,51,0.99,ok,1,Edge Optimizer v3.1,0,0,0,233.63,187.23,714.65,73.0,2.53,edge-1.9.4,201,98,117,53,60,84.4,65.6,1,220,7,act-891710-420515,1800,2.45,2.19,10.2,0.69,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,91.4,97.3,83.4,2.5,job-191704-528169,41,Testliner 200gsm,C,239.57,185.75,742.67,83.4,97.3,acknowledged,784,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.31,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 08:36:00,PLANT-01,LINE-C,alert,tr-192480-112025,job-481342-691196,Testliner 150gsm,B,217.0,186.0,803,6.77,62,1.3,ok,0,Edge Optimizer v3.1,1,1,1,248.47,194.05,786.57,85.8,2.41,edge-1.9.4,103,84,65,82,58,50.3,59.6,4,465,2,act-422440-247369,1800,2.56,2.56,11.7,0.65,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,79.4,82.0,80.1,2.82,job-750782-419893,30,Testliner 200gsm,C,243.29,194.33,814.92,80.1,82.0,acknowledged,656,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.21,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 08:48:00,PLANT-01,LINE-A,setup,tr-981029-743218,job-565072-644987,White Top 200gsm,C,190.0,187.0,951,6.36,59,0.68,ok,1,Edge Optimizer v3.1,0,0,0,199.47,183.1,1060.34,114.8,3.49,edge-1.9.4,237,65,75,51,96,57.1,49.2,2,409,3,act-962559-264622,1800,3.0,3.0,10.0,0.73,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.67,900,edge,900,99.5,102.8,116.9,3.67,job-721955-643837,46,Medium 112gsm,E,201.04,183.08,1071.7,116.9,102.8,acknowledged,598,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.55,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 09:00:00,PLANT-02,LINE-B,adjust,tr-941691-264061,job-702620-177205,White Top 200gsm,BC,185.0,187.0,1174,6.27,80,1.49,ok,0,Edge Optimizer v3.1,0,0,0,190.39,187.7,1209.5,109.6,4.14,edge-1.9.4,215,81,68,79,94,74.7,57.0,5,398,5,act-101608-237559,1800,3.52,3.29,10.2,0.73,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.7,900,edge,900,125.9,112.0,99.3,4.02,job-345102-814980,34,Medium 140gsm,C,186.32,192.45,1204.64,99.3,112.0,acknowledged,677,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.47,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 09:12:00,PLANT-02,LINE-A,run,tr-685681-179046,job-765618-209893,White Top 200gsm,C,177.0,190.0,1057,7.27,60,1.44,ok,1,Edge Optimizer v3.1,0,1,1,172.37,190.82,1099.21,106.7,3.8,edge-1.9.4,155,78,104,91,47,44.1,58.6,6,197,5,act-179496-623538,1800,3.86,3.59,11.3,0.72,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.78,900,edge,900,101.2,126.8,110.0,3.98,job-558498-563720,51,Kraft 180gsm,C,168.84,190.35,1086.3,110.0,126.8,acknowledged,618,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.52,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 09:24:00,PLANT-02,LINE-B,alert,tr-461487-807665,job-386667-404727,White Top 170gsm,C,176.0,188.0,916,6.14,73,1.21,ok,1,Edge Optimizer v3.1,0,1,1,183.77,183.54,834.45,73.4,3.32,edge-1.9.4,149,76,106,39,90,64.2,61.5,7,157,3,act-300556-144767,1800,3.34,3.02,4.6,0.55,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.67,900,edge,900,90.0,99.5,71.2,3.21,job-626566-978871,45,White Top 170gsm,B,184.76,183.04,813.53,71.2,99.5,acknowledged,737,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.43,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 09:36:00,PLANT-01,LINE-A,alert,tr-241656-792656,job-233834-548859,Kraft 180gsm,BC,167.0,188.0,1098,6.33,67,2.19,ok,0,Edge Optimizer v3.1,1,0,0,156.6,188.68,1152.15,109.1,4.17,edge-1.9.4,205,99,84,69,43,68.7,68.1,2,223,1,act-546531-434836,1800,3.99,3.59,10.7,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.62,900,edge,900,120.2,134.6,91.5,4.19,job-263139-864222,45,Kraft 180gsm,C,155.53,187.05,1197.98,91.5,134.6,acknowledged,605,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.0,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 09:48:00,PLANT-02,LINE-B,run,tr-879792-876913,job-343272-152539,Testliner 150gsm,B,232.0,184.0,792,6.67,52,1.21,ok,1,Edge Optimizer v3.1,0,0,1,241.04,182.95,783.13,79.3,2.45,edge-1.9.4,173,51,81,79,109,52.8,86.6,5,292,2,act-501543-786745,1800,2.91,2.76,7.1,0.77,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.69,900,edge,900,69.5,98.8,62.2,2.47,job-893198-955673,32,Medium 112gsm,B,236.12,184.78,774.6,62.2,98.8,acknowledged,728,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.31,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 10:00:00,PLANT-03,LINE-A,run,tr-264258-898999,job-312969-852462,Testliner 200gsm,BC,177.0,187.0,1105,7.03,70,2.55,ok,1,Edge Optimizer v3.1,0,1,1,193.23,198.89,1106.44,116.2,4.37,edge-1.9.4,227,69,78,101,53,63.2,32.2,4,356,4,act-565054-428506,1800,4.46,4.26,10.5,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.6,900,edge,900,116.3,107.2,113.7,4.69,job-540131-317838,42,White Top 200gsm,BC,189.66,196.68,1117.3,113.7,107.2,acknowledged,717,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.16,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 10:12:00,PLANT-01,LINE-A,setup,tr-333606-990592,job-171051-969571,Testliner 200gsm,BC,186.0,188.0,973,7.03,68,1.6,ok,0,Edge Optimizer v3.1,0,1,0,185.18,180.96,973.34,112.8,3.76,edge-1.9.4,213,81,109,92,83,75.5,51.6,6,305,4,act-802460-824740,1800,4.36,4.02,8.8,0.52,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.91,900,edge,900,102.2,114.9,94.6,3.9,job-854721-848554,33,White Top 170gsm,C,181.59,179.1,955.56,94.6,114.9,acknowledged,748,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.32,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 10:24:00,PLANT-01,LINE-C,adjust,tr-980018-154486,job-830868-383414,Medium 140gsm,B,228.0,181.0,695,6.72,54,1.08,ok,1,Edge Optimizer v3.1,1,0,1,251.44,178.69,749.99,100.6,2.65,edge-1.9.4,110,79,58,70,108,76.3,48.2,7,277,2,act-914062-257508,1800,2.58,2.19,9.2,0.56,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.77,900,edge,900,113.9,116.0,105.4,2.77,job-638943-958328,45,Medium 140gsm,B,249.07,180.19,766.3,105.4,116.0,acknowledged,521,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.26,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 10:36:00,PLANT-01,LINE-B,adjust,tr-304790-462002,job-833501-660304,Testliner 150gsm,C,198.0,185.0,889,6.42,54,1.05,ok,0,Edge Optimizer v3.1,0,1,1,185.03,188.45,861.49,90.9,2.96,edge-1.9.4,181,55,62,99,83,79.4,68.6,4,290,4,act-736431-966051,1800,3.13,3.02,8.7,0.45,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.71,900,edge,900,86.1,89.3,66.6,2.81,job-371810-870777,19,Kraft 120gsm,B,182.34,187.99,834.36,66.6,89.3,acknowledged,966,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.56,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 10:48:00,PLANT-03,LINE-A,adjust,tr-882822-678762,job-905338-583591,Testliner 150gsm,C,203.0,188.0,927,6.97,70,2.0,ok,1,Edge Optimizer v3.1,0,0,0,192.41,186.12,797.8,88.3,3.22,edge-1.9.4,272,94,67,81,71,72.5,66.4,4,430,2,act-619752-514063,1800,3.91,3.77,12.1,0.89,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.57,900,edge,900,81.1,86.8,82.6,3.14,job-695712-501751,48,Testliner 200gsm,C,193.59,188.63,804.97,82.6,86.8,acknowledged,592,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.51,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 11:00:00,PLANT-02,LINE-C,setup,tr-636033-102214,job-661714-155566,White Top 170gsm,C,186.0,176.0,936,6.74,66,2.56,ok,1,Edge Optimizer v3.1,1,0,0,182.59,173.15,861.66,85.5,3.23,edge-1.9.4,216,65,86,67,97,42.5,47.3,3,391,3,act-498960-608681,1800,3.76,3.05,5.7,0.67,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.68,900,edge,900,87.0,91.7,75.7,3.56,job-186937-673367,26,Medium 112gsm,B,183.03,173.25,873.36,75.7,91.7,acknowledged,495,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.44,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 11:12:00,PLANT-02,LINE-C,run,tr-137081-402661,job-927423-839245,Testliner 150gsm,C,192.0,187.0,1004,6.88,74,1.06,ok,0,Edge Optimizer v3.1,1,1,1,185.47,197.9,979.06,81.1,3.22,edge-1.9.4,184,72,61,75,69,49.3,72.0,5,359,7,act-894347-776666,1800,3.31,3.15,8.3,0.79,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.87,900,edge,900,76.7,85.2,82.0,3.11,job-742818-232915,28,Testliner 200gsm,BC,189.82,200.0,940.3,82.0,85.2,acknowledged,422,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.13,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 11:24:00,PLANT-03,LINE-B,setup,tr-643405-509596,job-869337-927593,Testliner 150gsm,B,202.0,185.0,800,7.1,54,2.05,ok,1,Edge Optimizer v3.1,0,1,0,219.31,192.06,842.31,83.8,2.57,edge-1.9.4,171,103,102,59,87,55.3,60.5,1,309,0,act-251763-649868,1800,2.89,2.55,6.4,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.65,900,edge,900,77.8,103.7,69.5,2.61,job-423231-879723,49,Medium 140gsm,C,221.85,189.42,800.29,69.5,103.7,acknowledged,584,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.55,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 11:36:00,PLANT-02,LINE-A,setup,tr-937746-940368,job-206197-735392,Kraft 180gsm,BC,162.0,186.0,1100,6.94,70,1.79,ok,1,Edge Optimizer v3.1,0,0,1,172.59,193.28,1087.78,104.3,4.17,edge-1.9.4,132,77,104,102,107,67.5,79.2,7,200,3,act-298985-236346,1800,3.87,3.36,4.8,0.66,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.68,900,edge,900,107.7,122.4,91.5,4.41,job-388945-394109,26,Kraft 120gsm,B,172.68,192.94,1068.74,91.5,122.4,acknowledged,594,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.57,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
2025-07-16 11:48:00,PLANT-03,LINE-B,alert,tr-470181-305133,job-131539-662531,Kraft 120gsm,E,260.0,184.0,618,6.34,51,1.81,ok,0,Edge Optimizer v3.1,1,1,0,243.92,183.87,648.35,70.8,1.66,edge-1.9.4,192,75,62,98,95,61.5,50.2,7,318,6,act-327424-102624,1800,2.49,1.9,5.7,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.64,900,edge,900,46.4,76.5,63.1,1.82,job-757144-105099,42,Testliner 200gsm,BC,247.34,184.91,657.37,63.1,76.5,acknowledged,169,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.37,normal,0.6,2025-07-16 06:00:00,2025-07-16 14:00:00
